year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39029,Columbiana County,OHIO,Rural,All,"undefined",47475
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39031,Coshocton County,OHIO,Rural,All,"undefined",58227
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39033,Crawford County,OHIO,Rural,All,"undefined",50060
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39035,Cuyahoga County,OHIO,Urban,All,"undefined",52391
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39037,Darke County,OHIO,Rural,All,"undefined",44852
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39039,Defiance County,OHIO,Rural,All,"undefined",63645
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39041,Delaware County,OHIO,Urban,All,"undefined",41191
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39043,Erie County,OHIO,Urban,All,"undefined",59199
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39045,Fairfield County,OHIO,Urban,All,"undefined",49720
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39047,Fayette County,OHIO,Rural,All,"undefined",65003
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39049,Franklin County,OHIO,Urban,All,"undefined",53754
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39051,Fulton County,OHIO,Urban,All,"undefined",49608
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39053,Gallia County,OHIO,Rural,All,"undefined",55748
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39055,Geauga County,OHIO,Urban,All,"undefined",46709
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39057,Greene County,OHIO,Urban,All,"undefined",56950
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39059,Guernsey County,OHIO,Rural,All,"undefined",49066
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39061,Hamilton County,OHIO,Urban,All,"undefined",58558
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39063,Hancock County,OHIO,Rural,All,"undefined",37651
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39065,Hardin County,OHIO,Rural,All,"undefined",45212
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39067,Harrison County,OHIO,Rural,All,"undefined",49592
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39069,Henry County,OHIO,Rural,All,"undefined",46038
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39071,Highland County,OHIO,Rural,All,"undefined",44595
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39073,Hocking County,OHIO,Rural,All,"undefined",50874
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39075,Holmes County,OHIO,Rural,All,"undefined",41910
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39077,Huron County,OHIO,Rural,All,"undefined",53565
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39079,Jackson County,OHIO,Rural,All,"undefined",47313
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39081,Jefferson County,OHIO,Urban,All,"undefined",59659
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39083,Knox County,OHIO,Rural,All,"undefined",50091
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39085,Lake County,OHIO,Urban,All,"undefined",49889
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39087,Lawrence County,OHIO,Urban,All,"undefined",43926
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39089,Licking County,OHIO,Urban,All,"undefined",43087
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39091,Logan County,OHIO,Rural,All,"undefined",58469
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39093,Lorain County,OHIO,Urban,All,"undefined",53240
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39095,Lucas County,OHIO,Urban,All,"undefined",54449
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39097,Madison County,OHIO,Urban,All,"undefined",50102
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39099,Mahoning County,OHIO,Urban,All,"undefined",50338
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39101,Marion County,OHIO,Rural,All,"undefined",41439
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39103,Medina County,OHIO,Urban,All,"undefined",54599
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39105,Meigs County,OHIO,Rural,All,"undefined",46744
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39107,Mercer County,OHIO,Rural,All,"undefined",44392
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39109,Miami County,OHIO,Urban,All,"undefined",47230
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39111,Monroe County,OHIO,Rural,All,"undefined",41322
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39113,Montgomery County,OHIO,Urban,All,"undefined",57715
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39115,Morgan County,OHIO,Rural,All,"undefined",46352
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39117,Morrow County,OHIO,Urban,All,"undefined",50846
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39119,Muskingum County,OHIO,Rural,All,"undefined",51406
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39121,Noble County,OHIO,Rural,All,"undefined",26809
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39123,Ottawa County,OHIO,Urban,All,"undefined",49668
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39125,Paulding County,OHIO,Rural,All,"undefined",47690
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39127,Perry County,OHIO,Rural,All,"undefined",47708
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39129,Pickaway County,OHIO,Urban,All,"undefined",55789
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39131,Pike County,OHIO,Rural,All,"undefined",54497
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39133,Portage County,OHIO,Urban,All,"undefined",51992
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39135,Preble County,OHIO,Urban,All,"undefined",52161
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39137,Putnam County,OHIO,Rural,All,"undefined",48747
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39139,Richland County,OHIO,Urban,All,"undefined",51154
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39141,Ross County,OHIO,Rural,All,"undefined",54660
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39143,Sandusky County,OHIO,Rural,All,"undefined",42222
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39145,Scioto County,OHIO,Rural,All,"undefined",59284
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39147,Seneca County,OHIO,Rural,All,"undefined",50834
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39149,Shelby County,OHIO,Rural,All,"undefined",49736
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39151,Stark County,OHIO,Urban,All,"undefined",49269
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39153,Summit County,OHIO,Urban,All,"undefined",50418
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39155,Trumbull County,OHIO,Urban,All,"undefined",48423
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39157,Tuscarawas County,OHIO,Rural,All,"undefined",46061
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39159,Union County,OHIO,Urban,All,"undefined",56172
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39161,Van Wert County,OHIO,Rural,All,"undefined",51105
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39163,Vinton County,OHIO,Rural,All,"undefined",57026
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39165,Warren County,OHIO,Urban,All,"undefined",44396
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39167,Washington County,OHIO,Urban,All,"undefined",43605
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39169,Wayne County,OHIO,Rural,All,"undefined",45480
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39171,Williams County,OHIO,Rural,All,"undefined",46599
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39173,Wood County,OHIO,Urban,All,"undefined",53697
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,39175,Wyandot County,OHIO,Rural,All,"undefined",47559
